Timestep,MSD_Monomer,MSD_Aggregate
1,0.85,0.0
2,1.45,0.0
3,1.9,0.0
4,2.2333333333333334,0.0
5,2.3333333333333335,0.0
6,2.2,0.0
7,2.0833333333333335,0.0
8,2.1333333333333333,0.0
9,2.1333333333333333,0.0
10,1.9833333333333334,0.0
11,2.1166666666666667,0.0
12,2.433333333333333,0.0
13,2.3666666666666667,0.0
14,2.6333333333333333,0.0
15,2.7666666666666666,0.0
16,2.2666666666666666,0.0
17,2.35,0.0
18,2.1166666666666667,0.0
19,2.1166666666666667,0.0
20,2.2666666666666666,0.0
21,2.566666666666667,0.0
22,2.2666666666666666,0.0
23,1.9,0.0
24,2.05,0.0
25,2.0,0.0
26,1.9166666666666667,0.0
27,2.15,0.0
28,2.316666666666667,0.0
29,2.3,0.0
30,2.283333333333333,0.0
31,2.3666666666666667,0.0
32,2.1666666666666665,0.0
33,2.0166666666666666,0.0
34,2.35,0.0
35,2.183333333333333,0.0
36,2.216666666666667,0.0
37,2.45,0.0
38,2.533333333333333,0.0
39,2.8392857142857144,0.5
40,2.8333333333333335,0.4999999999999999
41,2.3958333333333335,0.75
42,2.5208333333333335,0.75
43,2.7916666666666665,1.03125
44,3.090909090909091,1.2916666666666667
45,2.8636363636363638,0.9583333333333334
46,2.55,0.75
47,2.325,1.7885185185185186
48,2.3684210526315788,1.3981481481481481
49,2.526315789473684,1.2083333333333333
50,2.5555555555555554,1.7083333333333337
51,2.823529411764706,1.9305555555555556
52,2.0,1.212962962962963
53,2.0588235294117645,1.7685185185185184
54,2.40625,1.4722222222222223
55,2.2,1.9907407407407407
56,1.8,1.6111111111111107
57,2.2333333333333334,1.444444444444444
58,2.566666666666667,0.6666666666666666
59,2.2857142857142856,1.2638888888888888
60,2.923076923076923,1.097222222222222
61,2.3076923076923075,1.2916666666666667
62,2.423076923076923,0.7916666666666666
63,2.409090909090909,0.4305555555555555
64,1.6,0.8020833333333334
65,2.2222222222222223,1.2916666666666667
66,2.2222222222222223,0.75
67,2.0,1.25
68,1.5625,0.9583333333333334
69,1.875,1.7083333333333333
70,1.75,1.0416666666666667
71,2.0,1.8125
72,2.0714285714285716,1.3125
73,2.0,1.6458333333333333
74,2.4,1.4166666666666667
75,2.6,1.8966666666666665
76,1.8,1.0366666666666668
77,2.6,1.0033333333333332
78,3.0,0.8766666666666666
79,2.3,1.6366666666666667
80,2.1,1.5033333333333332
81,2.1,0.7433333333333333
82,2.4,1.4033333333333333
83,2.625,1.0366666666666666
84,2.125,1.0366666666666666
85,1.875,1.57
86,2.3333333333333335,0.5833333333333334
87,2.5,0.5509259259259259
88,2.0,0.11805555555555561
89,2.125,0.38194444444444453
90,2.625,0.09027777777777782
91,3.5,0.10416666666666671
92,3.1666666666666665,0.15972222222222224
93,2.5,0.04861111111111113
94,2.1666666666666665,0.03472222222222224
95,2.5,0.03472222222222224
96,2.0,0.062499999999999986
97,2.5,0.062499999999999986
98,3.0,0.2291666666666667
99,3.1666666666666665,0.6458333333333335
100,2.8333333333333335,0.5069444444444445
101,3.1666666666666665,0.42361111111111116
102,3.6666666666666665,0.34027777777777796
103,2.5,0.1597222222222222
104,2.5,0.29861111111111116
105,2.0,0.1875000000000001
106,1.8333333333333333,0.1875000000000001
107,2.1666666666666665,0.6458333333333335
108,2.1666666666666665,0.6458333333333335
109,2.3333333333333335,0.31250000000000006
110,3.3333333333333335,0.18750000000000008
111,2.5,0.18750000000000008
112,1.25,0.0833333333333334
113,1.5,0.0833333333333334
114,1.0,0.0833333333333334
115,1.5,0.3263888888888889
116,3.0,0.13194444444444448
117,5.5,0.24305555555555558
118,3.5,0.24305555555555558
119,3.0,0.3263888888888889
120,3.5,0.5486111111111112
121,2.0,0.5486111111111112
122,3.5,0.2291666666666666
123,3.5,0.2291666666666666
124,0.0,0.18055555555555558
125,0.0,0.027777777777777804
126,0.0,0.38194444444444453
127,0.0,0.25694444444444453
128,0.0,0.32638888888888895
129,0.0,0.3125000000000001
130,0.0,0.8680555555555556
131,0.0,0.0763888888888889
132,0.0,0.3819444444444445
133,0.0,0.3819444444444445
134,0.0,0.3819444444444445
135,0.0,0.0625
136,0.0,0.08333333333333334
137,0.0,0.25
138,0.0,0.3263888888888889
139,0.0,0.1388888888888889
140,0.0,0.0694444444444445
141,0.0,0.0694444444444445
142,0.0,0.0694444444444445
143,0.0,0.0694444444444445
144,0.0,0.1388888888888889
145,0.0,0.0694444444444445
146,0.0,0.0694444444444445
147,0.0,0.0694444444444445
148,0.0,0.0694444444444445
149,0.0,0.10416666666666669
150,0.0,0.10416666666666669
151,0.0,0.18750000000000006
152,0.0,0.29861111111111116
153,0.0,0.29861111111111116
154,0.0,0.2152777777777778
155,0.0,0.2152777777777778
156,0.0,0.2152777777777778
157,0.0,0.2152777777777778
158,0.0,0.2152777777777778
159,0.0,0.2152777777777778
160,0.0,0.8402777777777779
161,0.0,0.8402777777777779
162,0.0,0.2291666666666667
163,0.0,0.4583333333333335
164,0.0,0.1805555555555556
165,0.0,0.6736111111111113
166,0.0,0.6736111111111113
167,0.0,0.6736111111111113
168,0.0,0.6736111111111113
169,0.0,0.1805555555555556
170,0.0,0.3055555555555556
171,0.0,0.9097222222222222
172,0.0,0.7986111111111112
173,0.0,0.5069444444444444
174,0.0,0.2152777777777778
175,0.0,0.1527777777777778
176,0.0,0.3750000000000001
177,0.0,0.2708333333333334
178,0.0,0.24305555555555558
179,0.0,0.2569444444444444
180,0.0,1.0069444444444444
181,0.0,0.3541666666666667
182,0.0,0.3541666666666667
183,0.0,0.2569444444444444
184,0.0,0.40972222222222227
185,0.0,0.35416666666666674
186,0.0,0.35416666666666674
187,0.0,0.6041666666666669
188,0.0,0.8125000000000001
189,0.0,0.14583333333333331
190,0.0,0.5208333333333333
191,0.0,0.08333333333333334
192,0.0,0.027777777777777804
193,0.0,0.13194444444444448
194,0.0,0.21527777777777787
195,0.0,0.13194444444444448
196,0.0,0.2569444444444445
197,0.0,0.0625
198,0.0,0.1875
199,0.0,0.29166666666666674
200,0.0,0.0833333333333334
201,0.0,0.13194444444444448
202,0.0,0.04861111111111112
203,0.0,0.0625
204,0.0,0.09027777777777782
205,0.0,0.21527777777777787
206,0.0,0.21527777777777787
207,0.0,0.576388888888889
208,0.0,0.15972222222222224
209,0.0,0.15972222222222224
210,0.0,0.03472222222222224
211,0.0,0.45138888888888895
212,0.0,0.43750000000000006
213,0.0,0.45138888888888895
214,0.0,0.45138888888888895
215,0.0,0.5902777777777778
216,0.0,0.5902777777777778
217,0.0,0.43750000000000006
218,0.0,0.2708333333333335
219,0.0,0.18750000000000006
220,0.0,0.18750000000000006
221,0.0,0.18750000000000006
222,0.0,0.2708333333333335
223,0.0,0.10416666666666669
224,0.0,0.1597222222222222
225,0.0,0.1597222222222222
226,0.0,0.1388888888888889
227,0.0,0.10416666666666669
228,0.0,0.1597222222222222
229,0.0,0.24305555555555558
230,0.0,0.29861111111111105
231,0.0,0.29861111111111105
232,0.0,0.3402777777777778
233,0.0,0.25694444444444453
234,0.0,0.3402777777777778
235,0.0,0.3402777777777778
236,0.0,0.3402777777777778
237,0.0,0.3402777777777778
238,0.0,0.10416666666666669
239,0.0,0.10416666666666669
240,0.0,0.5347222222222223
241,0.0,0.0763888888888889
242,0.0,0.21527777777777776
243,0.0,0.21527777777777776
244,0.0,0.03472222222222216
245,0.0,0.21527777777777776
246,0.0,0.0763888888888889
247,0.0,0.0763888888888889
248,0.0,0.0763888888888889
249,0.0,0.04861111111111112
250,0.0,0.21527777777777773
251,0.0,0.13194444444444445
252,0.0,0.3263888888888889
253,0.0,0.3680555555555555
254,0.0,0.32638888888888884
255,0.0,0.32638888888888884
256,0.0,0.32638888888888884
257,0.0,0.5763888888888888
258,0.0,0.5763888888888888
259,0.0,0.5763888888888888
260,0.0,0.6319444444444445
261,0.0,0.7083333333333335
262,0.0,0.7083333333333335
263,0.0,0.7083333333333335
264,0.0,1.041666666666667
265,0.0,1.041666666666667
266,0.0,1.041666666666667
267,0.0,0.916666666666667
268,0.0,0.36111111111111105
269,0.0,0.361111111111111
270,0.0,0.36111111111111105
271,0.0,0.361111111111111
272,0.0,0.20138888888888884
273,0.0,0.5763888888888888
274,0.0,0.7152777777777779
275,0.0,0.7430555555555557
276,0.0,0.8819444444444446
277,0.0,0.21527777777777773
278,0.0,0.9513888888888888
279,0.0,0.24305555555555558
280,0.0,1.4930555555555556
281,0.0,0.25694444444444453
282,0.0,0.1597222222222222
283,0.0,0.1597222222222222
284,0.0,0.7222222222222223
285,0.0,0.7361111111111112
286,0.0,0.36111111111111116
287,0.0,0.1527777777777778
288,0.0,0.06944444444444448
289,0.0,0.08333333333333334
290,0.0,0.04861111111111112
291,0.0,0.04861111111111112
292,0.0,0.04861111111111112
293,0.0,0.2847222222222222
294,0.0,0.17361111111111116
295,0.0,0.6736111111111112
296,0.0,0.11805555555555558
297,0.0,0.11805555555555558
298,0.0,0.13194444444444448
299,0.0,0.22222222222222227
300,0.0,0.34722222222222227
301,0.0,0.18750000000000003
302,0.0,0.4791666666666666
303,0.0,0.4791666666666666
304,0.0,0.47916666666666663
305,0.0,0.6875000000000002
306,0.0,0.3263888888888889
307,0.0,0.3819444444444445
308,0.0,0.3819444444444445
309,0.0,0.24305555555555558
310,0.0,0.3125
311,0.0,0.1875
312,0.0,0.125
313,0.0,0.32638888888888895
314,0.0,0.21527777777777773
315,0.0,0.04861111111111112
316,0.0,0.0625
317,0.0,0.13194444444444448
318,0.0,0.1875
319,0.0,0.5694444444444445
320,0.0,0.5694444444444445
321,0.0,0.5694444444444445
322,0.0,0.1527777777777778
323,0.0,0.06944444444444443
324,0.0,0.42361111111111094
325,0.0,0.3125
326,0.0,0.04861111111111112
327,0.0,0.17361111111111113
328,0.0,0.020833333333333336
329,0.0,0.1597222222222222
330,0.0,0.11805555555555558
331,0.0,0.28472222222222227
332,0.0,0.3263888888888889
333,0.0,0.13194444444444448
334,0.0,0.13194444444444448
335,0.0,0.25694444444444453
336,0.0,0.3819444444444445
337,0.0,0.7152777777777779
338,0.0,0.45138888888888895
339,0.0,0.15972222222222224
340,0.0,0.4097222222222222
341,0.0,0.39583333333333337
342,0.0,0.4236111111111111
343,0.0,0.4027777777777778
344,0.0,0.4027777777777778
345,0.0,0.4027777777777778
346,0.0,0.4027777777777778
347,0.0,0.14583333333333334
348,0.0,0.4652777777777779
349,0.0,0.7986111111111113
350,0.0,0.7152777777777779
351,0.0,0.1875
352,0.0,0.1875
353,0.0,0.1736111111111111
354,0.0,0.5277777777777779
355,0.0,0.42361111111111116
356,0.0,0.8402777777777778
357,0.0,0.23611111111111113
358,0.0,0.0763888888888889
359,0.0,0.11805555555555558
360,0.0,0.1388888888888889
361,0.0,0.35416666666666674
362,0.0,0.3263888888888889
363,0.0,0.10416666666666669
364,0.0,0.34027777777777773
365,0.0,0.5069444444444444
366,0.0,0.2152777777777778
367,0.0,0.6319444444444443
368,0.0,0.6736111111111112
369,0.0,0.6805555555555556
370,0.0,0.6805555555555556
371,0.0,0.6805555555555556
372,0.0,0.5555555555555556
373,0.0,0.6805555555555556
374,0.0,0.1875
375,0.0,0.1875
376,0.0,0.1875
377,0.0,0.1875
378,0.0,0.6736111111111112
379,0.0,0.6736111111111112
380,0.0,0.1875
381,0.0,0.1875
382,0.0,0.1875
383,0.0,0.1875
384,0.0,0.2291666666666667
385,0.0,0.18749999999999997
386,0.0,0.10416666666666669
387,0.0,0.18750000000000006
388,0.0,0.6458333333333333
389,0.0,0.6458333333333333
390,0.0,0.6458333333333333
391,0.0,0.09027777777777779
392,0.0,0.09027777777777779
393,0.0,0.20138888888888878
394,0.0,0.32638888888888884
395,0.0,0.21527777777777782
396,0.0,0.5069444444444444
397,0.0,1.027777777777778
398,0.0,1.1319444444444446
399,0.0,0.7152777777777777
400,0.0,0.548611111111111
401,0.0,0.7152777777777777
402,0.0,0.7152777777777777
403,0.0,0.7152777777777777
404,0.0,0.18749999999999994
405,0.0,0.0625
406,0.0,0.4375
407,0.0,0.1875
408,0.0,0.2986111111111111
409,0.0,0.04861111111111112
410,0.0,0.21527777777777787
411,0.0,0.2569444444444445
412,0.0,0.2569444444444445
413,0.0,0.06250000000000004
414,0.0,0.10416666666666669
415,0.0,0.08333333333333334
416,0.0,0.12500000000000003
417,0.0,0.14583333333333337
418,0.0,0.1736111111111112
419,0.0,0.06250000000000004
420,0.0,0.18750000000000006
421,0.0,0.06250000000000004
422,0.0,0.1597222222222222
423,0.0,0.062499999999999986
424,0.0,0.3125000000000001
425,0.0,0.2847222222222222
426,0.0,0.4236111111111111
427,0.0,0.8611111111111113
428,0.0,0.19444444444444442
429,0.0,0.14583333333333331
430,0.0,0.020833333333333336
431,0.0,0.020833333333333336
432,0.0,0.006944444444444432
433,0.0,0.3541666666666667
434,0.0,0.04861111111111112
435,0.0,0.3541666666666667
436,0.0,0.09027777777777775
437,0.0,1.0069444444444446
438,0.0,0.2152777777777778
439,0.0,0.2152777777777778
440,0.0,0.0625
441,0.0,0.4375
442,0.0,0.4375
443,0.0,0.0625
444,0.0,0.38194444444444453
445,0.0,0.25694444444444453
446,0.0,0.25694444444444453
447,0.0,0.22916666666666674
448,0.0,0.14583333333333337
449,0.0,0.22916666666666674
450,0.0,0.3125
451,0.0,0.3125
452,0.0,0.22916666666666674
453,0.0,0.09027777777777782
454,0.0,0.1736111111111112
455,0.0,0.4652777777777779
456,0.0,0.4375
457,0.0,0.24305555555555558
458,0.0,0.5347222222222222
459,0.0,0.3680555555555555
460,0.0,0.11111111111111113
461,0.0,0.0694444444444445
462,0.0,0.3750000000000001
463,0.0,0.1527777777777778
464,0.0,0.1527777777777778
465,0.0,0.09027777777777779
466,0.0,0.09027777777777779
467,0.0,0.06250000000000004
468,0.0,0.05555555555555561
469,0.0,0.09027777777777779
470,0.0,0.10416666666666669
471,0.0,0.006944444444444451
472,0.0,0.006944444444444451
473,0.0,0.10416666666666669
474,0.0,0.10416666666666669
475,0.0,0.11805555555555558
476,0.0,0.1388888888888889
477,0.0,0.1388888888888889
478,0.0,0.10416666666666669
479,0.0,0.09027777777777782
480,0.0,0.09027777777777782
481,0.0,0.10416666666666669
482,0.0,0.18750000000000006
483,0.0,0.11805555555555552
484,0.0,0.03472222222222222
485,0.0,0.03472222222222222
486,0.0,0.09027777777777779
487,0.0,0.10416666666666669
488,0.0,0.4583333333333334
489,0.0,0.4583333333333334
490,0.0,0.14583333333333337
491,0.0,0.39583333333333337
492,0.0,0.38194444444444453
493,0.0,0.2152777777777778
494,0.0,0.22916666666666669
495,0.0,0.22916666666666669
496,0.0,0.18750000000000006
497,0.0,0.3125000000000001
498,0.0,0.22916666666666669
499,0.0,0.3125000000000001
500,0.0,0.10416666666666669
501,0.0,0.14583333333333331
502,0.0,0.14583333333333331
503,0.0,0.22916666666666669
504,0.0,0.22916666666666669
505,0.0,0.22916666666666669
506,0.0,0.22916666666666669
507,0.0,0.14583333333333331
508,0.0,0.14583333333333331
509,0.0,0.18750000000000006
510,0.0,0.18750000000000006
511,0.0,0.10416666666666669
512,0.0,0.18750000000000006
513,0.0,0.10416666666666669
514,0.0,0.2708333333333334
515,0.0,0.22916666666666669
516,0.0,0.09027777777777779
517,0.0,0.36111111111111116
518,0.0,0.36111111111111116
519,0.0,0.49999999999999994
520,0.0,0.11111111111111113
521,0.0,0.1944444444444445
522,0.0,0.36111111111111116
523,0.0,0.39583333333333337
524,0.0,0.2569444444444445
525,0.0,0.1736111111111112
526,0.0,0.34722222222222227
527,0.0,0.23611111111111116
528,0.0,0.06944444444444443
529,0.0,0.7361111111111113
530,0.0,0.23611111111111113
531,0.0,0.23611111111111113
532,0.0,0.12500000000000003
533,0.0,0.12500000000000003
534,0.0,0.9027777777777779
535,0.0,0.9027777777777779
536,0.0,0.6805555555555556
537,0.0,0.6805555555555556
538,0.0,0.6805555555555556
539,0.0,0.6805555555555556
540,0.0,0.12500000000000003
541,0.0,0.6041666666666669
542,0.0,0.2916666666666667
543,0.0,0.6041666666666669
544,0.0,1.0416666666666665
545,0.0,0.7986111111111112
546,0.0,0.7986111111111112
547,0.0,0.8819444444444445
548,0.0,0.3819444444444445
549,0.0,0.13194444444444442
550,0.0,0.4375
551,0.0,0.5902777777777778
552,0.0,0.5902777777777778
553,0.0,0.3125
554,0.0,0.3125
555,0.0,0.42361111111111116
556,0.0,0.916666666666667
557,0.0,0.916666666666667
558,0.0,0.0694444444444445
559,0.0,0.4861111111111112
560,0.0,0.9027777777777779
561,0.0,0.7777777777777778
562,0.0,0.14583333333333331
563,0.0,0.18749999999999994
564,0.0,0.6250000000000001
565,0.0,0.4375000000000001
566,0.0,0.2708333333333333
567,0.0,0.4791666666666667
568,0.0,0.2569444444444445
569,0.0,0.6736111111111112
570,0.0,0.6736111111111112
571,0.0,0.09027777777777779
572,0.0,1.2569444444444442
573,0.0,0.4375
574,0.0,0.25694444444444453
575,0.0,0.4097222222222222
576,0.0,0.1597222222222222
577,0.0,0.4930555555555556
578,0.0,0.4930555555555556
579,0.0,0.1597222222222222
580,0.0,0.1597222222222222
581,0.0,0.1597222222222222
582,0.0,0.4930555555555556
583,0.0,0.4930555555555556
584,0.0,0.24305555555555558
585,0.0,0.4930555555555556
586,0.0,0.4930555555555556
587,0.0,0.4930555555555556
588,0.0,0.4930555555555556
589,0.0,0.4930555555555556
590,0.0,0.4930555555555556
591,0.0,0.38194444444444453
592,0.0,0.38194444444444453
593,0.0,0.38194444444444453
594,0.0,0.13194444444444442
595,0.0,0.13194444444444442
596,0.0,0.13194444444444442
597,0.0,0.13194444444444442
598,0.0,0.13194444444444442
599,0.0,0.2569444444444446
600,0.0,0.4097222222222223
601,0.0,0.4097222222222223
602,0.0,0.4097222222222223
603,0.0,0.4097222222222223
604,0.0,0.4097222222222223
605,0.0,0.4097222222222223
606,0.0,0.11805555555555561
607,0.0,0.11805555555555561
608,0.0,0.11805555555555561
609,0.0,0.11805555555555561
610,0.0,0.11805555555555561
611,0.0,0.11805555555555561
612,0.0,0.11805555555555561
613,0.0,0.11805555555555561
614,0.0,0.11805555555555561
615,0.0,0.0694444444444445
616,0.0,0.29166666666666663
617,0.0,0.29166666666666663
618,0.0,0.29166666666666663
619,0.0,0.29166666666666663
620,0.0,0.0833333333333334
621,0.0,0.42361111111111116
622,0.0,0.42361111111111116
623,0.0,0.42361111111111116
624,0.0,0.6319444444444445
625,0.0,0.3819444444444445
626,0.0,0.4375000000000001
627,0.0,0.45138888888888873
628,0.0,0.0763888888888889
629,0.0,0.2569444444444444
630,0.0,0.18750000000000006
631,0.0,0.36111111111111116
632,0.0,0.2777777777777778
633,0.0,0.08333333333333334
634,0.0,0.027777777777777804
635,0.0,0.10416666666666671
636,0.0,0.10416666666666671
637,0.0,0.04861111111111112
638,0.0,0.28472222222222227
639,0.0,0.0625
640,0.0,0.0625
641,0.0,0.03472222222222222
642,0.0,0.03472222222222222
643,0.0,0.2291666666666667
644,0.0,0.2291666666666667
645,0.0,0.6041666666666669
646,0.0,0.38194444444444453
647,0.0,0.6875000000000002
648,0.0,0.38194444444444453
649,0.0,0.04861111111111112
650,0.0,0.38194444444444453
651,0.0,0.1736111111111111
652,0.0,0.1736111111111111
653,0.0,0.40277777777777785
654,0.0,0.6944444444444446
655,0.0,0.6944444444444446
656,0.0,0.6944444444444446
657,0.0,0.46527777777777785
658,0.0,0.4236111111111111
659,0.0,0.09027777777777775
660,0.0,0.11805555555555552
661,0.0,0.0763888888888889
662,0.0,0.0763888888888889
663,0.0,0.5069444444444444
664,0.0,0.5902777777777778
665,0.0,0.7152777777777779
666,0.0,0.7152777777777779
667,0.0,0.7152777777777779
668,0.0,0.48611111111111116
669,0.0,0.8194444444444442
670,0.0,0.8194444444444442
671,0.0,0.8194444444444442
672,0.0,0.8194444444444442
673,0.0,0.15277777777777768
674,0.0,0.23611111111111102
675,0.0,0.23611111111111102
676,0.0,0.1875
677,0.0,0.361111111111111
678,0.0,0.361111111111111
679,0.0,0.4583333333333333
680,0.0,0.2916666666666667
681,0.0,0.6458333333333333
682,0.0,0.5972222222222223
683,0.0,0.34722222222222227
684,0.0,0.45833333333333337
685,0.0,0.4583333333333334
686,0.0,0.2708333333333334
687,0.0,0.18750000000000008
688,0.0,0.18750000000000008
689,0.0,0.7708333333333335
690,0.0,0.7361111111111112
691,0.0,0.5694444444444444
692,0.0,0.5694444444444444
693,0.0,0.1527777777777778
694,0.0,0.1875000000000001
695,0.0,0.3125000000000001
696,0.0,0.3819444444444444
697,0.0,0.1041666666666667
698,0.0,0.3125
699,0.0,0.4097222222222222
700,0.0,0.5486111111111113
701,0.0,0.5486111111111113
702,0.0,0.4652777777777778
703,0.0,0.4652777777777778
704,0.0,0.5486111111111113
705,0.0,0.38194444444444453
706,0.0,0.21527777777777782
707,0.0,0.21527777777777782
708,0.0,0.21527777777777782
709,0.0,0.21527777777777782
710,0.0,0.4652777777777779
711,0.0,0.29166666666666674
712,0.0,0.6736111111111109
713,0.0,0.34027777777777785
714,0.0,0.34027777777777785
715,0.0,0.13194444444444448
716,0.0,0.04861111111111112
717,0.0,0.7152777777777776
718,0.0,0.04861111111111112
719,0.0,0.04861111111111112
720,0.0,0.2152777777777778
721,0.0,0.2152777777777778
722,0.0,0.2152777777777778
723,0.0,0.3819444444444445
724,0.0,0.4583333333333333
725,0.0,0.7500000000000002
726,0.0,0.41666666666666674
727,0.0,0.4583333333333333
728,0.0,0.4583333333333333
729,0.0,0.03472222222222224
730,0.0,0.3680555555555556
731,0.0,0.8680555555555556
732,0.0,0.8680555555555556
733,0.0,0.6319444444444445
734,0.0,0.8125000000000002
735,0.0,0.1875
736,0.0,0.1875
737,0.0,0.1875
738,0.0,0.4236111111111111
739,0.0,0.17361111111111105
740,0.0,0.17361111111111105
741,0.0,0.17361111111111105
742,0.0,0.7500000000000002
743,0.0,0.6458333333333334
744,0.0,0.22916666666666669
745,0.0,0.13194444444444442
746,0.0,0.7986111111111112
747,0.0,0.9375
748,0.0,0.04861111111111112
749,0.0,0.4375000000000001
750,0.0,0.4375000000000001
751,0.0,0.24305555555555552
752,0.0,0.24305555555555552
753,0.0,0.1597222222222222
754,0.0,0.47222222222222227
755,0.0,0.5486111111111109
756,0.0,0.5069444444444443
757,0.0,0.5069444444444443
758,0.0,0.09027777777777779
759,0.0,0.5624999999999999
760,0.0,0.18750000000000008
761,0.0,0.09027777777777776
762,0.0,0.13194444444444445
763,0.0,0.04861111111111106
764,0.0,0.0625
765,0.0,0.062499999999999965
766,0.0,0.062499999999999986
767,0.0,0.062499999999999986
768,0.0,0.062499999999999986
769,0.0,0.062499999999999986
770,0.0,0.062499999999999986
771,0.0,0.062499999999999986
772,0.0,0.062499999999999986
773,0.0,0.062499999999999986
774,0.0,0.062499999999999986
775,0.0,0.062499999999999986
776,0.0,0.062499999999999986
777,0.0,0.062499999999999986
778,0.0,0.062499999999999986
779,0.0,0.062499999999999986
780,0.0,0.062499999999999986
781,0.0,0.062499999999999986
782,0.0,0.062499999999999986
783,0.0,0.062499999999999986
784,0.0,0.062499999999999986
785,0.0,0.062499999999999986
786,0.0,0.062499999999999986
787,0.0,0.062499999999999986
788,0.0,0.062499999999999986
789,0.0,0.062499999999999986
790,0.0,0.062499999999999986
791,0.0,0.062499999999999986
792,0.0,0.062499999999999986
793,0.0,0.062499999999999986
794,0.0,0.062499999999999986
795,0.0,0.062499999999999986
796,0.0,0.062499999999999986
797,0.0,0.062499999999999986
798,0.0,0.062499999999999986
799,0.0,0.062499999999999986
800,0.0,0.062499999999999986
801,0.0,0.062499999999999986
802,0.0,0.062499999999999986
803,0.0,0.062499999999999986
804,0.0,0.062499999999999986
805,0.0,0.062499999999999986
806,0.0,0.062499999999999986
807,0.0,0.062499999999999986
808,0.0,0.062499999999999986
809,0.0,0.062499999999999986
810,0.0,0.062499999999999986
811,0.0,0.062499999999999986
812,0.0,0.062499999999999986
813,0.0,0.062499999999999986
814,0.0,0.062499999999999986
815,0.0,0.062499999999999986
816,0.0,0.062499999999999986
817,0.0,0.062499999999999986
818,0.0,0.062499999999999986
819,0.0,0.062499999999999986
820,0.0,0.062499999999999986
821,0.0,0.062499999999999986
822,0.0,0.062499999999999986
823,0.0,0.062499999999999986
824,0.0,0.062499999999999986
825,0.0,0.062499999999999986
826,0.0,0.062499999999999986
827,0.0,0.062499999999999986
828,0.0,0.062499999999999986
829,0.0,0.062499999999999986
830,0.0,0.062499999999999986
831,0.0,0.062499999999999986
832,0.0,0.062499999999999986
833,0.0,0.062499999999999986
834,0.0,0.062499999999999986
835,0.0,0.062499999999999986
836,0.0,0.062499999999999986
837,0.0,0.062499999999999986
838,0.0,0.062499999999999986
839,0.0,0.062499999999999986
840,0.0,0.062499999999999986
841,0.0,0.062499999999999986
842,0.0,0.062499999999999986
843,0.0,0.062499999999999986
844,0.0,0.062499999999999986
845,0.0,0.062499999999999986
846,0.0,0.062499999999999986
847,0.0,0.062499999999999986
848,0.0,0.062499999999999986
849,0.0,0.062499999999999986
850,0.0,0.062499999999999986
851,0.0,0.062499999999999986
852,0.0,0.062499999999999986
853,0.0,0.062499999999999986
854,0.0,0.062499999999999986
855,0.0,0.062499999999999986
856,0.0,0.062499999999999986
857,0.0,0.062499999999999986
858,0.0,0.062499999999999986
859,0.0,0.062499999999999986
860,0.0,0.062499999999999986
861,0.0,0.062499999999999986
862,0.0,0.062499999999999986
863,0.0,0.062499999999999986
864,0.0,0.062499999999999986
865,0.0,0.062499999999999986
866,0.0,0.062499999999999986
867,0.0,0.062499999999999986
868,0.0,0.062499999999999986
869,0.0,0.062499999999999986
870,0.0,0.062499999999999986
871,0.0,0.062499999999999986
872,0.0,0.062499999999999986
873,0.0,0.062499999999999986
874,0.0,0.062499999999999986
875,0.0,0.062499999999999986
876,0.0,0.062499999999999986
877,0.0,0.062499999999999986
878,0.0,0.062499999999999986
879,0.0,0.062499999999999986
880,0.0,0.062499999999999986
881,0.0,0.062499999999999986
882,0.0,0.062499999999999986
883,0.0,0.062499999999999986
884,0.0,0.062499999999999986
885,0.0,0.062499999999999986
886,0.0,0.062499999999999986
887,0.0,0.062499999999999986
888,0.0,0.062499999999999986
889,0.0,0.062499999999999986
