Timestep,MSD_Monomer,MSD_Aggregate
328,0.0,1.0710514233241504
329,0.0,0.8117921640648911
330,0.0,0.7562366085093354
331,0.0,0.7562366085093354
332,0.0,0.7562366085093354
333,0.0,0.7562366085093354
334,0.0,0.7562366085093354
335,0.0,0.7562366085093354
336,0.0,0.8117921640648911
337,0.0,0.8117921640648911
338,0.0,0.8117921640648911
339,0.0,0.7562366085093354
340,0.0,0.8117921640648911
341,0.0,0.7562366085093354
342,0.0,0.7562366085093354
343,0.0,0.7562366085093354
344,0.0,1.0710514233241504
345,0.0,1.0710514233241504
346,0.0,1.0710514233241504
347,0.0,1.0710514233241504
348,0.0,1.0710514233241504
349,0.0,1.0710514233241504
350,0.0,1.0710514233241504
351,0.0,1.0710514233241504
352,0.0,1.0710514233241504
353,0.0,1.0710514233241504
354,0.0,0.7562366085093354
355,0.0,0.7562366085093354
356,0.0,0.7562366085093354
357,0.0,0.7562366085093354
358,0.0,0.7562366085093354
359,0.0,0.8117921640648911
360,0.0,1.0710514233241504
361,0.0,1.0710514233241504
362,0.0,0.8117921640648911
363,0.0,0.8117921640648911
364,0.0,1.0710514233241504
365,0.0,1.0710514233241504
366,0.0,1.0710514233241504
367,0.0,0.8117921640648911
368,0.0,0.7562366085093354
369,0.0,0.7562366085093354
370,0.0,0.7562366085093354
371,0.0,1.0710514233241504
372,0.0,1.0710514233241504
373,0.0,1.0710514233241504
374,0.0,1.0710514233241504
375,0.0,1.0710514233241504
376,0.0,1.0710514233241504
377,0.0,1.0710514233241504
378,0.0,1.0710514233241504
379,0.0,0.8117921640648911
380,0.0,0.8117921640648911
381,0.0,0.7562366085093354
382,0.0,0.7562366085093354
383,0.0,0.7562366085093354
384,0.0,0.8117921640648911
385,0.0,0.7562366085093354
386,0.0,0.8117921640648911
387,0.0,0.7562366085093354
388,0.0,0.8117921640648911
389,0.0,0.7562366085093354
390,0.0,0.7562366085093354
391,0.0,0.7562366085093354
392,0.0,0.8117921640648911
393,0.0,1.0710514233241504
394,0.0,0.8117921640648911
395,0.0,0.8117921640648911
